date,close_usd,volume
2021-09-17,47485,1573.915313339999
2021-09-18,48271.63,1509.9849523800003
2021-09-19,47391,947.7170144000003
2021-09-20,43879.23,3983.8464210799993
2021-09-21,42014.08,4785.000941780005
2021-09-22,43451.34,4154.6213273299945
2021-09-23,44823.96,2656.4480241900014
2021-09-24,42418.01,4296.165411610003
2021-09-25,42666.86,1058.0593469400014
2021-09-26,43261.11,1389.239902139999
2021-09-27,43057.01,1659.240621839999
2021-09-28,41575.9,2610.2607077600046
2021-09-29,41194.33,1891.3479991700024
2021-09-30,43540,2555.5839178899987
2021-10-01,48046.25,3380.908423420001
2021-10-02,48274.06,1510.6286018699998
2021-10-03,48818.68,1004.7236827000013
2021-10-04,49403.87,2717.480458249998
2021-10-05,51220.53,1998.3663111499982
2021-10-06,55080.67,4665.218050880001
2021-10-07,53991.95,2460.8720110699974
2021-10-08,54709.69,2140.1900375400032
2021-10-09,54669.39,1205.3814936099993
2021-10-10,55503.36,1147.8729593799983
2021-10-11,57493.74,2443.8891003999997
2021-10-12,55307.14,2807.7065415300003
2021-10-13,57271.1,3663.1924452599997
2021-10-14,57874.33,2057.3878469000006
2021-10-15,61454.19,3715.7236945399977
2021-10-16,60837.26,1782.5083014999968
2021-10-17,60521.65,764.5891888799993
2021-10-18,61437.66,5600.840710829991
2021-10-19,64248.07,3092.1019683700047
2021-10-20,66407.91,3731.5695375200016
2021-10-21,62786.41,3971.610513420004
2021-10-22,61035.68,3139.5357450999973
2021-10-23,61017.81,1083.574245379999
2021-10-24,60660.2,1220.9584304799994
2021-10-25,62677.17,1675.6634278700017
2021-10-26,61976.54,1549.7821036600005
2021-10-27,59122.37,3670.694492340007
2021-10-28,61310,3458.7004038799973
2021-10-29,62574.67,4445.331873190008
2021-10-30,61759.54,1590.6658318999982
2021-10-31,60730.85,1452.1941328800015
2021-11-01,61496.4,2506.8237265700013
2021-11-02,63612.72,3020.4382726100043
2021-11-03,62853.04,2497.1865076200056
2021-11-04,61277.48,1601.6183874599988
2021-11-05,61148.05,1576.4680327700003
2021-11-06,61233.02,1174.321022590001
2021-11-07,62509.57,1099.3901044300012
2021-11-08,65953.85,2398.8617399099953
2021-11-09,66554.72,2420.8864142200023
2021-11-10,67773.76,1819.896844979999
2021-11-11,64794.67,3247.361047230001
2021-11-12,63908.14,2351.5304443799982
2021-11-13,64133.94,1105.5180207699989
2021-11-14,64013.96,1064.6498237699989
2021-11-15,63812.17,1868.2215333900003
2021-11-16,59965.27,4390.738044730006
2021-11-17,60482.42,3879.8514707799977
2021-11-18,58029.4,5372.866896490002
2021-11-19,57952.03,4122.65475492
2021-11-20,59490.18,1385.2826287599994
2021-11-21,59514.42,977.2117974999991
2021-11-22,56488.54,2270.6531803799976
2021-11-23,57457.9,3011.811295519996
2021-11-24,56804.69,2034.9965717599998
2021-11-25,59157.57,1409.0099996800006
2021-11-26,54098.57,4838.256219879998
2021-11-27,55030.06,1734.5425185600059
2021-11-28,54189.09,1118.029200249999
2021-11-29,58725.38,2236.57309157
2021-11-30,58349.19,3584.370912379999
2021-12-01,57516.92,1929.5698806100027
2021-12-02,56742.43,3429.53323464
2021-12-03,54881.49,1994.3420437699995
2021-12-04,48946.46,10485.050206670008
2021-12-05,49173.36,4764.528838469998
2021-12-06,49235.1,4994.731352840005
2021-12-07,50969.13,2299.7822884500024
2021-12-08,50595.05,1628.2567955599984
2021-12-09,47771.81,2320.3794193199988
2021-12-10,47844.95,2667.010931479998
2021-12-11,48679.95,1603.1145671799966
2021-12-12,50530.23,1220.8381020800007
2021-12-13,47482.97,2546.6104622099992
2021-12-14,46683.02,2560.576439120002
2021-12-15,47835.84,2081.2852503100003
2021-12-16,47999.48,2133.484670939999
2021-12-17,47010.22,1937.1730699299994
2021-12-18,46752.63,1198.7611973799983
2021-12-19,47152.4,1144.5527283499996
2021-12-20,46272.2,1598.3007766199987
2021-12-21,48473.38,1863.0735172199977
2021-12-22,48590.59,1331.0801007399994
2021-12-23,50576.36,1474.2623098099998
2021-12-24,51632.85,1557.1642812200027
2021-12-25,51031.89,838.4107805999995
2021-12-26,50404.53,1055.7938884300013
2021-12-27,51716.62,1126.198409839999
2021-12-28,47799.45,1967.0534001599992
2021-12-29,47548,2040.7364926500036
2021-12-30,47877.61,2325.8102825399983
2021-12-31,46648.83,1667.5901288499974
2022-01-01,47587.72,1144.56850913
2022-01-02,47068.62,581.2788223500002
2022-01-03,46463.8,987.1588600099992
2022-01-04,45734.74,1693.044654860002
2022-01-05,45927.26,2042.9133513199995
2022-01-06,43380.98,3940.318870019992
2022-01-07,41707.08,2951.9802438300003
2022-01-08,40664.58,1384.940314529999
2022-01-09,41993,1669.156757149999
2022-01-10,41638.27,3550.5979801000008
2022-01-11,42776.9,2437.6412720899984
2022-01-12,43628.46,2638.4219293700003
2022-01-13,42734.98,1982.834168869997
2022-01-14,43084.11,1507.9989130499996
2022-01-15,43387.3,705.1359491299992
2022-01-16,43088.22,664.3747822399997
2022-01-17,42210.87,850.5553262999978
2022-01-18,41629.14,1631.8271051400004
2022-01-19,42026.67,1747.1886860999991
2022-01-20,42847.85,1559.3902653199991
2022-01-21,38294.12,5264.857130209985
2022-01-22,34399.79,5898.4098710600065
2022-01-23,34981.42,2693.9501625400017
2022-01-24,36211.3,5765.420880130002
2022-01-25,37355.1,3459.2336545499943
2022-01-26,37975.94,2308.4872321900007
2022-01-27,36238.41,3937.09585788001
2022-01-28,37095.66,2815.231431580003
2022-01-29,37829.77,1442.9254776099986
2022-01-30,37848.77,864.4675738800009
2022-01-31,38479.91,1778.5871331800006
2022-02-01,38549.82,2280.7521050699993
2022-02-02,37535.42,1464.744699069999
2022-02-03,36795.98,1618.8554071099984
2022-02-04,40496.05,3523.652224809999
2022-02-05,41703.96,2482.2071971000014
2022-02-06,41529.67,874.1729254300003
2022-02-07,44114.19,2463.853436559997
2022-02-08,43012.22,2485.9599922100006
2022-02-09,44216.58,1755.6597488900031
2022-02-10,45251.87,2410.150481140001
2022-02-11,42699.87,2143.9755517699978
2022-02-12,42867.2,1304.2410718699982
2022-02-13,42003.38,637.2190679499993
2022-02-14,42259.82,1096.652610439998
2022-02-15,44154.8,1768.1539077600007
2022-02-16,43880.72,1166.4351956200003
2022-02-17,41331.01,2234.8271907099997
2022-02-18,40165.13,2544.2113762199983
2022-02-19,40148.73,887.0553147799994
2022-02-20,38423.09,1105.06968415
2022-02-21,37810.55,2959.8448454799977
2022-02-22,37741.64,2857.3531115200026
2022-02-23,37790.51,1700.341430459999
2022-02-24,36435.58,5409.5129833400115
2022-02-25,38685.67,3120.4911554299974
2022-02-26,39136.15,1083.668911800001
2022-02-27,38923.63,916.3861909399999
2022-02-28,41233.87,3085.289003429994
2022-03-01,43852,3597.1950137700014
2022-03-02,43621.93,2117.260476889999
2022-03-03,42264.52,1933.71061109
2022-03-04,40598.77,2431.9877058899965
2022-03-05,39403.69,1244.4821705599977
2022-03-06,38888.92,1092.52725803
2022-03-07,37995.65,1673.38182711
2022-03-08,38740.6,2151.1719577699996
2022-03-09,42047.59,2019.6521244900048
2022-03-10,39186.11,2474.75786935
2022-03-11,38654.92,1865.7043609099994
2022-03-12,39085.54,1301.4878389100015
2022-03-13,38883.69,550.438545150001
2022-03-14,38795.53,1401.4711752599997
2022-03-15,39718.5,1566.161727970001
2022-03-16,40897.34,5744.662608510005
2022-03-17,40906.04,2173.573437530001
2022-03-18,42055.89,2029.7682376599996
2022-03-19,42066.94,893.5182338799993
2022-03-20,41410,1036.8416429500019
2022-03-21,41199.35,2010.065410899999
2022-03-22,42309.72,2256.6373304199988
2022-03-23,42241.47,1920.766705760001
2022-03-24,43948.31,2252.09724373
2022-03-25,44470.73,1740.3595108299996
2022-03-26,44388.61,435.3892739999994
2022-03-27,44864.48,646.1657622400008
2022-03-28,47988.7,3423.1113402700057
2022-03-29,47755.31,1771.6789064600002
2022-03-30,47111.08,1796.7304208600012
2022-03-31,45622.39,1210.4214974599997
2022-04-01,46397.67,2140.810073220001
2022-04-02,46173.21,726.2117908499985
2022-04-03,46425.74,747.2466294599998
2022-04-04,45941.38,1549.8218701400006
2022-04-05,45996.45,1311.821324769998
2022-04-06,43772.68,2970.1189925399995
2022-04-07,43400,1538.413248089997
2022-04-08,42745.99,1361.7985191499997
2022-04-09,42532.37,625.1695402400006
2022-04-10,43274.32,528.6917208199997
2022-04-11,40001.68,2128.77026486
2022-04-12,39299.35,2391.5120345299965
2022-04-13,41067.61,1796.4378732000011
2022-04-14,39785.01,1132.7500672600002
2022-04-15,40329.67,816.35391598
2022-04-16,40228.65,352.66350566
2022-04-17,40397.99,410.0203093999996
2022-04-18,40664.76,2453.639601650001
2022-04-19,41444.08,1325.0454905700017
2022-04-20,41192.59,1492.2063274499997
2022-04-21,41225.89,1628.246197419999
2022-04-22,39500.77,2689.943053959999
2022-04-23,39774.97,417.6929692799991
2022-04-24,39712.15,586.2507967700003
2022-04-25,40235.39,2041.5717261000004
2022-04-26,38280,2598.585555530001
2022-04-27,38880.44,2112.0383698600044
2022-04-28,39999.79,2001.0790145300011
2022-04-29,38336.85,1615.2006383499988
2022-04-30,38487.71,566.3739039400004
2022-05-01,37796.4,1264.812382080002
2022-05-02,38544.97,1501.9496196700004
2022-05-03,37707.07,1206.1162210699995
2022-05-04,39837.52,2188.0239451300017
2022-05-05,36351.93,3512.502730379998
2022-05-06,35988.76,2996.1526797199976
2022-05-07,35867.78,531.7702979700005
2022-05-08,34595.74,3131.58562982
2022-05-09,30958.65,5792.307207679997
2022-05-10,31323.69,8636.871121490005
2022-05-11,29314.51,9435.528047180007
2022-05-12,28558.82,18067.627895839985
2022-05-13,30027.62,6450.876519799999
2022-05-14,29298.37,3178.2610864200005
2022-05-15,30430.91,2016.7597411599995
2022-05-16,29569.7,3312.1937895999995
2022-05-17,30074.73,2216.9083473100027
2022-05-18,29219.79,2189.060688200001
2022-05-19,29925.07,2678.96286716
2022-05-20,29253.88,2434.8254026900004
2022-05-21,29439.71,582.125435480001
2022-05-22,29902.45,1163.2210362299993
2022-05-23,29050,2041.6588035999996
2022-05-24,29362.16,1543.7630077400017
2022-05-25,29563.54,1679.9831859500016
2022-05-26,29366.82,2822.376105949996
2022-05-27,28855.34,2096.706680089998
2022-05-28,29003.52,786.540665049999
2022-05-29,29105.21,892.0073638499993
2022-05-30,30630.52,2361.0960072400017
2022-05-31,31610.61,2547.6650940699974
2022-06-01,30104.83,2139.6465912300005
2022-06-02,30284.03,1596.3289530899988
2022-06-03,29562.14,1258.5721697800002
2022-06-04,29636.08,455.4390278899997
2022-06-05,30043.39,598.6597965700012
2022-06-06,31441.76,2425.42498821
2022-06-07,31024.08,2803.062468319995
2022-06-08,30116,2775.204985759999
2022-06-09,29990.88,967.4284863599996
2022-06-10,28937.05,2512.622357970004
2022-06-11,28571.03,1665.995847349998
2022-06-12,27387.23,2182.012839230003
2022-06-13,23144.08,11560.651178919992
2022-06-14,22159.78,9056.313994190008
2022-06-15,21592.6,13498.109222350013
2022-06-16,20848.73,4632.9229066200105
2022-06-17,20500,4612.038343309999
2022-06-18,18047.74,5586.1893674099965
2022-06-19,20090.03,7131.082193730009
2022-06-20,20051.04,5027.315900649996
2022-06-21,20871.69,3922.2698675200068
2022-06-22,20100.98,4034.7507616399985
2022-06-23,20894.01,2468.9559542499996
2022-06-24,21233.64,2887.0383125899994
2022-06-25,21194.44,1297.7954739799989
2022-06-26,21277.6,1346.7598632100012
2022-06-27,20829.08,1766.8517453200002
2022-06-28,20238.96,2015.8655131300018
2022-06-29,20201.96,1596.4934014000003
2022-06-30,18901.6,2754.5159975499987
2022-07-01,19359.05,6481.660664440008
2022-07-02,19246.22,1126.1862347500003
2022-07-03,19480.6,1897.3588522099988
2022-07-04,19803.63,1945.6962469899986
2022-07-05,20378.7,2658.7593255899988
2022-07-06,20295.32,2346.1754956200007
2022-07-07,21835.16,3300.855733259999
2022-07-08,21786.43,3424.4407089200076
2022-07-09,21618.77,1092.8113446999998
2022-07-10,20918.25,1226.6497566099988
2022-07-11,20491.63,1362.60871038
2022-07-12,19382.5,1870.1466226100001
2022-07-13,19645.03,2830.1437950300046
2022-07-14,20578.79,2957.3939633299988
2022-07-15,21159.36,1535.89386116
2022-07-16,21182.79,1652.2857232200001
2022-07-17,21030.89,1538.3122988199987
2022-07-18,21615,3671.810757050005
2022-07-19,23409.44,4784.173382449992
2022-07-20,23673.67,3792.499824670001
2022-07-21,23210.61,2948.728030909999
2022-07-22,22591.06,2189.379197909999
2022-07-23,22281.94,997.2807393899988
2022-07-24,22716.65,687.8326611400003
2022-07-25,21905.01,1687.585118810001
2022-07-26,20935.13,2327.31432987
2022-07-27,22780.6,2853.8925575299977
2022-07-28,23790.88,3335.5195743200024
2022-07-29,23899.15,2722.4654672200018
2022-07-30,23944.23,1648.1680283499993
2022-07-31,23837.21,1786.8063553500037
2022-08-01,22971.06,1340.8750045399975
2022-08-02,22954.9,1560.1809227600006
2022-08-03,23472.97,1019.383435559999
2022-08-04,22460.9,1788.9879055899983
2022-08-05,22949.16,1929.2212539800005
2022-08-06,23199.13,755.2996085100004
2022-08-07,23163.32,628.8253869499996
2022-08-08,23933.95,1728.385885909998
2022-08-09,23072.86,1364.1055165800021
2022-08-10,23646,1993.2123048999997
2022-08-11,24240,2122.8216468900055
2022-08-12,24194,1395.6609480600005
2022-08-13,24418,967.2628994699988
2022-08-14,24292,1349.5259533799995
2022-08-15,23982,1595.3494440299992
2022-08-16,23941,984.8033049699998
2022-08-17,23279,1674.5779665099994
2022-08-18,23341,964.1112886200003
2022-08-19,21334,3118.349911870004
2022-08-20,20989,1729.8109859299996
2022-08-21,21516,1012.5509189399992
2022-08-22,21042,1549.0905707699985
2022-08-23,21516,1382.7173716900024
2022-08-24,21701,1664.42054083
2022-08-25,21602,1249.5828025500007
2022-08-26,20648,3019.9332158900024
2022-08-27,20025,1843.5474479600005
2022-08-28,19973,538.1013643299999
2022-08-29,20092,1556.5672197999997
2022-08-30,19955,1995.3138213599993
2022-08-31,20219,1910.7252547000026
2022-09-01,19872,1983.4214781900005
2022-09-02,19911,1968.0573133800017
2022-09-03,19716,526.7386866100003
2022-09-04,19881,434.6552182399998
2022-09-05,19704,885.6279449400002
2022-09-06,18820,2415.1295493899997
2022-09-07,19000,2386.7378522499976
2022-09-08,19351,1965.2557052299996
2022-09-09,21296,3859.3801056599973
2022-09-10,21587,1610.6632638600006
2022-09-11,21625,807.7317603799994
2022-09-12,22431,2635.338254839996
2022-09-13,20288,3481.421187560002
2022-09-14,19968,2976.34483121
2022-09-15,19779,2585.587618990003
2022-09-16,19615,2490.832872899999
2022-09-17,20010,1160.4680243799978
2022-09-18,19722,1307.0738545
2022-09-19,19514,3636.041707020002
2022-09-20,18993,2439.2132828399986
2022-09-21,19011,4426.501631589999
2022-09-22,19308,3650.8033448999945
2022-09-23,18815,2240.0153085899997
2022-09-24,19110,1250.8125123800028
2022-09-25,18917,792.2158262299995
2022-09-26,19200,3355.01750517
2022-09-27,19082,4266.316238770005
2022-09-28,19543,3955.65573577
2022-09-29,19399,1867.0577118300012
2022-09-30,19495,2393.568685060001
2022-10-01,19269,471.13383638000045
2022-10-02,19261,403.89076846000023
2022-10-03,19539,1109.181573519999
2022-10-04,20221,1888.615122500001
2022-10-05,20114,2460.3076734799997
2022-10-06,20019,1216.7036289500008
2022-10-07,19463,1483.200283599999
2022-10-08,19474,416.0259606099999
2022-10-09,19468,858.5874099300001
2022-10-10,19218,934.73169012
2022-10-11,18996,1498.6300556300007
2022-10-12,19140,832.9102935999994
2022-10-13,19375,2759.8930280099985
2022-10-14,19169,1478.2110542999992
2022-10-15,19105,355.8299165200003
2022-10-16,19375,349.4668873499999
2022-10-17,19527,1138.4287821599999
2022-10-18,19220,1426.5742107199983
2022-10-19,19226,1329.1164245499988
2022-10-20,19061,1496.8819204199997
2022-10-21,19189,2036.3109246500007
2022-10-22,19186,476.8291472299997
2022-10-23,19507,914.2175349800006
2022-10-24,19345,1251.4993507
2022-10-25,20276,2844.8078466399993
2022-10-26,20751,2631.638925689999
2022-10-27,20628,1595.3609840200006
2022-10-28,20614,2010.5286359100005
2022-10-29,20844,1128.3281178400011
2022-10-30,20655,841.1031295700002
2022-10-31,20368,1800.5434787899987
2022-11-01,20445,1336.009997230002
2022-11-02,20263,2113.52903992
2022-11-03,20265,1197.148450729999
2022-11-04,21102,3211.6888963899987
2022-11-05,21335,1056.1685329099992
2022-11-06,21222,450.7526966799999
2022-11-07,20707,1243.2733393699991
2022-11-08,18612,7815.4928895299945
2022-11-09,16585,10696.838648160012
2022-11-10,17354,9234.310729140017
2022-11-11,16806,5707.793362429999
2022-11-12,16842,3041.3191308200057
2022-11-13,16499,2095.4094831100024
2022-11-14,16590,7377.615843490007
2022-11-15,16721,6246.71335321999
2022-11-16,16534,4041.3420490000017
2022-11-17,16694,2745.641084189997
2022-11-18,16570,2821.3247604500043
2022-11-19,16612,1339.3902577799981
2022-11-20,16562,1532.8261076899996
2022-11-21,15954,4399.708645620001
2022-11-22,16124,5099.045002840001
2022-11-23,16525,3169.8296969399985
2022-11-24,16576,2752.105076780007
2022-11-25,16483,1866.56739262
2022-11-26,16467,1506.8076574200024
2022-11-27,16556,1216.603144380001
2022-11-28,16156,3419.4627000600003
2022-11-29,16412,2131.367180200004
2022-11-30,16926,3622.508668760003
2022-12-01,16934,3766.387993289999
