ticker,date,open,high,low,close
SYRUP,2023-07-28,5.77238,5.91759,5.7705,5.86382
SYRUP,2023-07-29,5.87188,5.919,5.85541,5.898
SYRUP,2023-07-30,5.887,6.17951,5.86094,6.17951
SYRUP,2023-07-31,6.17551,6.21138,6.06648,6.06909
SYRUP,2023-08-01,6.08439,6.09539,5.75883,5.87694
SYRUP,2023-08-02,5.90481,6.03762,5.23559,5.70075
SYRUP,2023-08-03,5.83167,6.13048,5.83167,6.06884
SYRUP,2023-08-04,6.12503,6.21053,6.02618,6.07805
SYRUP,2023-08-05,6.09304,6.15641,6.02308,6.0914
SYRUP,2023-08-06,6.10067,6.15664,6.05352,6.07826
SYRUP,2023-08-07,6.11143,6.4593,5.99795,6.1488
SYRUP,2023-08-08,6.09674,6.14555,6.07019,6.09109
SYRUP,2023-08-09,6.09709,6.1431,6.04873,6.11368
SYRUP,2023-08-10,6.10674,6.11645,5.85479,5.8666
SYRUP,2023-08-11,5.88775,5.91202,5.85215,5.91149
SYRUP,2023-08-12,5.85455,5.91451,5.8379,5.84866
SYRUP,2023-08-13,5.86765,5.89499,5.83662,5.88735
SYRUP,2023-08-14,5.84344,5.8944,5.19035,5.44173
SYRUP,2023-08-15,5.45672,5.49372,5.4381,5.47991
SYRUP,2023-08-16,5.48496,5.49339,4.97068,5.02042
SYRUP,2023-08-17,5.00109,5.03101,4.98112,4.99185
SYRUP,2023-08-18,5.01024,5.0379,4.55721,4.60307
SYRUP,2023-08-19,4.60007,4.65746,4.38977,4.62666
SYRUP,2023-08-20,4.62366,4.72791,4.59794,4.71076
SYRUP,2023-08-21,4.72572,4.84947,4.68125,4.80333
SYRUP,2023-08-22,4.81723,5.01219,4.54318,4.56649
SYRUP,2023-08-23,4.56845,4.70915,4.56326,4.70911
SYRUP,2023-08-24,4.69568,4.73972,4.68306,4.73658
SYRUP,2023-08-25,4.73858,4.80261,4.7363,4.75738
SYRUP,2023-08-26,4.75543,4.80169,4.75462,4.79431
SYRUP,2023-08-27,4.79555,4.80198,4.74525,4.74558
SYRUP,2023-08-28,4.71074,4.71074,4.54818,4.55995
SYRUP,2023-08-29,4.5211,4.64437,4.52092,4.59983
SYRUP,2023-08-30,4.55505,4.59974,4.55391,4.59891
SYRUP,2023-08-31,4.59636,5.00375,4.59286,4.70625
SYRUP,2023-09-01,4.75181,4.78209,4.7255,4.73449
SYRUP,2023-09-02,4.7313,4.73311,4.66574,4.67449
SYRUP,2023-09-03,4.66544,4.75033,4.66249,4.73415
SYRUP,2023-09-04,4.73915,4.74938,4.50647,4.50647
SYRUP,2023-09-05,4.50415,4.51288,4.40971,4.4127
SYRUP,2023-09-06,4.39884,4.46372,4.38037,4.41135
SYRUP,2023-09-07,4.40866,4.48667,4.40762,4.48271
SYRUP,2023-09-08,4.48089,4.64433,4.4559,4.63035
SYRUP,2023-09-09,4.62066,4.66737,4.5146,4.51564
SYRUP,2023-09-10,4.5176,4.62807,4.51424,4.62424
SYRUP,2023-09-11,4.60925,5.02699,4.58335,4.66751
SYRUP,2023-09-12,4.70945,4.81383,4.66379,4.66481
SYRUP,2023-09-13,4.64735,4.65835,4.61309,4.61778
SYRUP,2023-09-14,4.67928,4.67928,4.63377,4.6383
SYRUP,2023-09-15,4.63753,4.65291,4.59272,4.59305
SYRUP,2023-09-16,4.58486,4.58978,4.58168,4.58541
SYRUP,2023-09-17,4.57242,4.84721,4.57242,4.83116
SYRUP,2023-09-18,4.83616,4.84721,4.72609,4.78386
SYRUP,2023-09-19,4.77776,4.78991,4.66684,4.73862
SYRUP,2023-09-20,4.71508,5.03365,4.71494,4.9233
SYRUP,2023-09-21,4.923,5.00255,4.91905,5.0018
SYRUP,2023-09-22,5.02225,5.06765,4.86476,4.88271
SYRUP,2023-09-23,4.84466,4.88966,4.83976,4.85734
SYRUP,2023-09-24,4.84119,4.9173,4.83505,4.86819
SYRUP,2023-09-25,4.86278,5.00485,4.86095,4.9667
SYRUP,2023-09-26,4.9687,5.08891,4.96176,5.08681
SYRUP,2023-09-27,5.09497,5.21514,5.06855,5.21114
SYRUP,2023-09-28,5.20914,5.51513,5.18442,5.47789
SYRUP,2023-09-29,5.47656,5.57777,5.43084,5.4434
SYRUP,2023-09-30,5.4324,5.47582,5.41246,5.47555
SYRUP,2023-10-01,5.63251,5.70068,5.62745,5.65468
SYRUP,2023-10-02,5.66868,5.6731,5.62668,5.63146
SYRUP,2023-10-03,5.63663,5.69085,5.60517,5.67977
SYRUP,2023-10-04,5.6504,5.74443,5.61455,5.65611
SYRUP,2023-10-05,5.53066,5.541,5.24499,5.48948
SYRUP,2023-10-06,5.45855,5.54639,5.45811,5.48919
SYRUP,2023-10-07,5.48863,5.49513,5.46868,5.47996
SYRUP,2023-10-08,5.48123,5.54238,5.48107,5.5421
SYRUP,2023-10-09,5.68461,6.1331,5.68461,5.87388
SYRUP,2023-10-10,5.86317,6.29169,5.79404,6.29169
SYRUP,2023-10-11,6.16174,6.18762,5.85736,5.88682
SYRUP,2023-10-12,5.89535,5.91064,5.6091,5.82284
SYRUP,2023-10-13,5.74522,5.97015,5.73982,5.96263
SYRUP,2023-10-14,5.95369,6.00064,5.92317,5.99864
SYRUP,2023-10-15,5.98764,6.06512,5.98264,6.06512
SYRUP,2023-10-16,6.11786,6.47113,6.11731,6.3486
SYRUP,2023-10-17,6.34241,6.34241,5.95463,5.96315
SYRUP,2023-10-18,5.96421,6.16823,5.79585,5.93325
SYRUP,2023-10-19,5.92124,6.03641,5.87906,6.02741
SYRUP,2023-10-20,5.98793,6.00626,5.83351,5.91248
SYRUP,2023-10-21,5.90842,6.00992,5.90842,5.99193
SYRUP,2023-10-22,5.9638,6.09037,5.95797,6.06706
SYRUP,2023-10-23,6.07252,6.1182,5.66823,5.67789
SYRUP,2023-10-24,5.68635,5.95218,5.48236,5.88229
SYRUP,2023-10-25,5.89123,5.95667,5.64923,5.91848
SYRUP,2023-10-26,5.95437,5.97431,5.65119,5.68006
SYRUP,2023-10-27,5.68823,6.47497,5.63051,6.24037
SYRUP,2023-10-28,6.22443,6.64626,6.13149,6.53511
SYRUP,2023-10-29,6.46023,6.54137,6.36896,6.42086
SYRUP,2023-10-30,6.32932,6.47707,6.31164,6.47707
SYRUP,2023-10-31,6.4702,6.87996,6.46358,6.62371
SYRUP,2023-11-01,6.63559,6.65259,6.2952,6.56617
SYRUP,2023-11-02,6.5559,6.97907,6.55584,6.93983
SYRUP,2023-11-03,6.9429,9.60274,6.92104,8.41828
SYRUP,2023-11-04,8.40419,9.60405,8.40311,9.28238
SYRUP,2023-11-05,9.28711,10.0711,8.76918,8.76918
SYRUP,2023-11-06,8.76883,10.0708,8.76883,10.0507
SYRUP,2023-11-07,10.0678,12.0714,9.37347,11.8742
SYRUP,2023-11-08,11.8717,13.4694,11.5777,13.4441
SYRUP,2023-11-09,13.4371,14.3653,12.3925,13.0944
SYRUP,2023-11-10,13.1145,13.2093,11.5572,12.6186
SYRUP,2023-11-11,12.6136,13.0564,12.0184,12.036
SYRUP,2023-11-12,11.9359,12.1231,11.332,11.5466
SYRUP,2023-11-13,11.5455,12.6313,11.5445,12.1733
SYRUP,2023-11-14,12.1691,12.1718,10.5578,10.8855
SYRUP,2023-11-15,10.8941,12.4487,10.8878,12.4335
SYRUP,2023-11-16,12.4147,14.267,12.4136,13.6594
SYRUP,2023-11-17,13.6288,14.8549,13.4997,14.8309
SYRUP,2023-11-18,14.8269,14.9538,14.647,14.8733
SYRUP,2023-11-19,14.8666,14.9321,14.0829,14.1042
SYRUP,2023-11-20,14.1231,14.3423,13.0094,13.4954
SYRUP,2023-11-21,13.519,14.3966,13.117,14.3966
SYRUP,2023-11-22,14.3716,14.4349,13.3163,14.1115
SYRUP,2023-11-23,14.1234,16.5358,13.9639,15.1771
SYRUP,2023-11-24,15.1633,15.6214,14.3977,15.5996
SYRUP,2023-11-25,15.6228,17.6078,15.5967,17.5273
SYRUP,2023-11-26,17.5223,18.9428,17.5193,17.7717
SYRUP,2023-11-27,17.7717,18.5257,17.0782,18.3162
SYRUP,2023-11-28,18.3387,22.4343,18.3387,19.7184
SYRUP,2023-11-29,19.6696,20.6641,18.1105,19.9456
SYRUP,2023-11-30,19.9962,22.3552,19.8634,22.156
SYRUP,2023-12-01,22.058,22.117,20.4297,21.4926
SYRUP,2023-12-02,21.4074,21.5533,20.5182,20.8564
SYRUP,2023-12-03,20.9564,23.1284,20.7991,20.8553
SYRUP,2023-12-04,20.8891,23.4563,18.0017,18.6117
SYRUP,2023-12-05,18.6803,19.0768,17.2062,17.9336
SYRUP,2023-12-06,17.961,19.3319,17.9462,18.079
SYRUP,2023-12-07,18.1599,19.1886,17.1271,17.199
SYRUP,2023-12-08,17.191,17.9216,17.1006,17.5808
SYRUP,2023-12-09,17.6088,17.7759,16.5953,17.3677
SYRUP,2023-12-10,17.5186,17.7296,15.7671,16.2102
SYRUP,2023-12-11,16.2338,16.4231,14.3789,15.3168
SYRUP,2023-12-12,15.32,17.3461,15.1403,16.2678
SYRUP,2023-12-13,16.3058,16.7356,14.9075,16.1686
SYRUP,2023-12-14,16.1076,16.2146,13.6666,14.2753
SYRUP,2023-12-15,14.3363,18.0923,13.9084,14.5343
SYRUP,2023-12-16,14.5134,15.6561,14.2506,15.5399
SYRUP,2023-12-17,15.5346,15.5476,14.7601,14.8357
SYRUP,2023-12-18,14.8495,14.9184,13.7145,13.9897
SYRUP,2023-12-19,14.0279,15.4789,13.948,14.6435
SYRUP,2023-12-20,14.6518,16.8898,14.6313,15.8805
SYRUP,2023-12-21,15.8635,16.7258,15.72,16.1671
SYRUP,2023-12-22,16.1791,16.6593,15.6097,15.8585
SYRUP,2023-12-23,15.8547,15.9853,15.0464,15.0894
SYRUP,2023-12-24,15.0464,15.5105,14.7422,15.0469
SYRUP,2023-12-25,15.0456,15.2735,14.8091,14.8253
SYRUP,2023-12-26,14.8393,15.4649,14.7187,14.7187
SYRUP,2023-12-27,14.7829,14.8471,14.2477,14.356
SYRUP,2023-12-28,14.3645,14.831,13.4701,14.2551
SYRUP,2023-12-29,14.2771,14.5574,13.6548,14.1697
SYRUP,2023-12-30,14.1058,14.2903,13.7278,13.9016
SYRUP,2023-12-31,13.9396,17.5724,13.8741,17.1799
SYRUP,2024-01-01,17.3293,18.5906,16.6693,17.0132
SYRUP,2024-01-02,17.0368,17.5107,16.684,16.7794
SYRUP,2024-01-03,16.7734,17.2902,15.5906,15.8689
SYRUP,2024-01-04,15.8692,16.1178,15.5965,15.8458
SYRUP,2024-01-05,15.8325,15.8956,14.0698,15.0147
SYRUP,2024-01-06,15.0159,15.9107,13.9943,14.1605
SYRUP,2024-01-07,14.1685,14.8939,12.9795,14.0739
SYRUP,2024-01-08,14.1571,14.1775,12.8368,13.489
SYRUP,2024-01-09,13.457,13.4929,12.8769,12.884
SYRUP,2024-01-10,12.9559,14.04,12.7041,13.8629
SYRUP,2024-01-11,13.8836,14.1071,12.8819,13.2905
SYRUP,2024-01-12,13.2677,13.3389,12.589,12.6022
SYRUP,2024-01-13,12.5965,12.6577,12.0755,12.2511
SYRUP,2024-01-14,12.2591,13.4039,12.1637,12.8587
SYRUP,2024-01-15,12.8517,14.124,12.478,13.3657
SYRUP,2024-01-16,13.3416,14.4824,13.2005,14.1967
SYRUP,2024-01-17,14.2377,16.9463,14.1826,15.4044
SYRUP,2024-01-18,15.3776,16.442,14.2553,14.4014
SYRUP,2024-01-19,14.3904,14.6097,13.7966,13.8663
SYRUP,2024-01-20,13.8694,13.9104,13.5814,13.7028
SYRUP,2024-01-21,13.7026,14.0659,13.7002,13.7395
SYRUP,2024-01-22,13.7653,13.8211,12.5875,12.6823
SYRUP,2024-01-23,12.6924,12.847,12.523,12.6298
SYRUP,2024-01-24,12.6118,13.3442,12.6118,13.0277
SYRUP,2024-01-25,13.0162,13.1209,12.6057,12.7361
SYRUP,2024-01-26,12.7701,13.1585,12.3735,13.0093
SYRUP,2024-01-27,12.9835,13.0041,12.541,12.5839
SYRUP,2024-01-28,12.5849,12.9611,12.1207,12.1443
SYRUP,2024-01-29,12.1012,12.2645,11.8992,11.966
SYRUP,2024-01-30,11.9701,12.0254,11.3832,11.8556
SYRUP,2024-01-31,11.8458,12.3753,11.6498,11.6555
SYRUP,2024-02-01,11.6505,12.1992,11.2976,12.1916
SYRUP,2024-02-02,12.2035,12.6018,11.9967,12.4424
SYRUP,2024-02-03,12.4044,12.716,12.3784,12.4516
SYRUP,2024-02-04,12.4546,12.4871,11.8909,11.896
SYRUP,2024-02-05,11.8949,11.895,11.6405,11.7559
SYRUP,2024-02-06,11.7049,11.952,11.5192,11.9132
SYRUP,2024-02-07,11.9163,13.0466,11.799,12.7095
SYRUP,2024-02-08,12.7079,12.7079,12.4503,12.5626
SYRUP,2024-02-09,12.5725,13.263,12.4995,12.5393
SYRUP,2024-02-10,12.5495,12.6547,12.3619,12.4055
SYRUP,2024-02-11,12.4285,13.4038,12.4046,13.3799
SYRUP,2024-02-12,13.3909,14.3681,13.329,14.1471
SYRUP,2024-02-13,14.1551,14.3073,13.7559,13.9924
SYRUP,2024-02-14,13.9554,14.3253,13.3925,13.5644
SYRUP,2024-02-15,13.5707,13.8128,12.7192,13.0682
SYRUP,2024-02-16,13.0772,13.2622,11.7526,12.3324
SYRUP,2024-02-17,12.3465,12.5983,11.8946,12.0288
SYRUP,2024-02-18,12.0068,12.6404,11.9769,12.5904
SYRUP,2024-02-19,12.5745,13.1663,12.3742,12.8209
SYRUP,2024-02-20,12.818,12.874,11.9538,12.2734
SYRUP,2024-02-21,12.2783,12.3167,10.7565,10.948
SYRUP,2024-02-22,10.953,11.591,10.7531,11.5181
SYRUP,2024-02-23,11.5612,11.8462,11.2185,11.7454
SYRUP,2024-02-24,11.7764,13.4059,11.6776,13.1429
SYRUP,2024-02-25,13.167,15.6961,13.0415,14.4024
SYRUP,2024-02-26,14.3947,15.5501,13.9445,14.5745
SYRUP,2024-02-27,14.5113,14.6385,13.97,14.4818
SYRUP,2024-02-28,14.4808,14.6026,14.0085,14.0527
SYRUP,2024-02-29,14.0518,14.3744,13.4906,13.7631
SYRUP,2024-03-01,13.757,16.8031,13.757,16.3189
SYRUP,2024-03-02,16.3114,16.6465,14.1515,14.9059
SYRUP,2024-03-03,14.9046,18.8545,14.3978,16.6425
SYRUP,2024-03-04,16.6235,21.38,16.4514,20.9
SYRUP,2024-03-05,21.21,21.21,16.23,16.94
SYRUP,2024-03-06,16.98,17.72,16.19,16.42
SYRUP,2024-03-07,16.39,18.65,15.86,18.0
SYRUP,2024-03-08,17.83,18.29,16.92,16.94
SYRUP,2024-03-09,16.9,17.92,16.87,17.92
SYRUP,2024-03-10,17.88,18.14,17.5,17.57
SYRUP,2024-03-11,17.5,17.62,16.41,16.99
SYRUP,2024-03-12,16.96,18.3,15.81,16.38
SYRUP,2024-03-13,16.41,16.98,16.09,16.54
SYRUP,2024-03-14,16.52,16.62,14.32,15.04
SYRUP,2024-03-15,15.04,15.11,13.62,14.38
SYRUP,2024-03-16,14.39,14.72,13.726,13.8114
SYRUP,2024-03-17,13.8164,14.571,13.5088,14.4375
SYRUP,2024-03-18,14.4184,16.4303,14.1939,14.6061
SYRUP,2024-03-19,14.9719,17.354,14.4012,14.9545
SYRUP,2024-03-20,14.9087,17.0207,14.3088,16.1958
SYRUP,2024-03-21,18.1623,21.19,17.7446,19.39
SYRUP,2024-03-22,19.36,20.21,16.8648,17.0117
SYRUP,2024-03-23,17.0487,18.2485,16.7062,18.089
SYRUP,2024-03-24,18.101,22.2482,18.0528,21.4195
SYRUP,2024-03-25,21.4847,26.3362,19.9164,22.8884
SYRUP,2024-03-26,22.9272,29.99,22.619,24.89
SYRUP,2024-03-27,24.85,29.37,21.93,26.35
SYRUP,2024-03-28,26.35,26.39,21.97,23.05
SYRUP,2024-03-29,23.07,23.82,21.28,22.79
SYRUP,2024-03-30,22.77,26.81,21.55,24.86
SYRUP,2024-03-31,24.9767,26.0905,22.4117,25.6611
SYRUP,2024-04-01,25.6561,27.5006,23.1482,23.742
SYRUP,2024-04-02,23.7278,24.6169,20.7886,21.7737
SYRUP,2024-04-03,21.7627,23.0897,20.3515,20.3673
SYRUP,2024-04-04,20.4039,21.973,19.4072,20.7948
SYRUP,2024-04-05,20.7961,20.931,18.9464,18.9744
SYRUP,2024-04-06,18.9643,19.1398,17.7949,18.5156
SYRUP,2024-04-07,18.6001,22.335,18.4303,21.908
SYRUP,2024-04-08,21.9332,22.6667,20.8982,21.0917
SYRUP,2024-04-09,21.1369,21.2558,19.1591,19.61
SYRUP,2024-04-10,19.61,21.7379,18.6761,21.3084
SYRUP,2024-04-11,21.3384,22.1808,20.0284,20.3334
SYRUP,2024-04-12,20.2996,20.6389,17.0832,18.3765
SYRUP,2024-04-13,18.4215,19.0761,13.8982,13.9862
SYRUP,2024-04-14,13.8442,18.1854,13.8442,17.7753
SYRUP,2024-04-15,18.0014,19.3444,15.7459,15.9807
SYRUP,2024-04-16,15.9927,16.2061,15.0498,15.8842
SYRUP,2024-04-17,15.8752,17.1817,15.557,15.6793
SYRUP,2024-04-18,15.6783,16.4133,15.1429,16.0678
SYRUP,2024-04-19,16.0678,16.4336,15.3,15.6078
SYRUP,2024-04-20,15.6412,16.5786,15.4457,16.4039
SYRUP,2024-04-21,16.3859,17.4242,15.6611,15.7965
SYRUP,2024-04-22,15.8217,16.0336,14.7589,15.4826
SYRUP,2024-04-23,15.4566,15.7309,14.0967,14.4851
SYRUP,2024-04-24,14.4837,15.4294,13.9113,14.1501
SYRUP,2024-04-25,14.15,14.2653,13.6913,14.1258
SYRUP,2024-04-26,14.0968,14.2184,13.27,13.2873
SYRUP,2024-04-27,13.276,13.3217,12.4495,12.8884
SYRUP,2024-04-28,12.8884,13.0722,12.6711,12.7923
SYRUP,2024-04-29,12.8126,12.957,12.0388,12.345
SYRUP,2024-04-30,12.3096,13.5647,11.6795,11.7227
SYRUP,2024-05-01,11.7237,12.0526,11.1328,11.6425
SYRUP,2024-05-02,11.6525,13.3973,11.6525,13.1335
SYRUP,2024-05-03,13.1045,14.6448,13.075,14.5923
SYRUP,2024-05-04,14.6243,16.1301,14.6243,15.6504
SYRUP,2024-05-05,15.6434,15.7175,14.6027,14.9496
SYRUP,2024-05-06,14.9756,15.389,14.7842,14.8082
SYRUP,2024-05-07,14.8132,14.8279,14.2106,14.2876
SYRUP,2024-05-08,14.287,14.2924,13.4502,13.4508
SYRUP,2024-05-09,13.4508,13.5154,13.1406,13.412
SYRUP,2024-05-10,13.437,13.6078,12.9121,13.368
SYRUP,2024-05-11,13.3639,13.3639,13.0397,13.0451
SYRUP,2024-05-12,13.0922,13.1576,12.9156,12.9526
SYRUP,2024-05-13,12.9484,12.9905,11.907,12.0647
SYRUP,2024-05-14,12.0638,12.1677,11.6918,11.8377
SYRUP,2024-05-15,11.7117,12.6248,11.5894,12.5874
SYRUP,2024-05-16,12.5855,13.7507,12.5233,13.5022
SYRUP,2024-05-17,13.5072,14.1254,13.2941,13.7637
SYRUP,2024-05-18,13.7667,14.0639,13.6054,13.6344
SYRUP,2024-05-19,13.6263,14.0654,13.3591,13.536
SYRUP,2024-05-20,13.5362,15.135,12.5103,14.7946
SYRUP,2024-05-21,14.7938,16.5096,14.3333,16.4294
SYRUP,2024-05-22,16.4467,16.6162,15.2911,15.8222
SYRUP,2024-05-23,15.8223,16.2983,15.0629,15.4056
SYRUP,2024-05-24,15.3662,15.4414,14.5379,14.7452
SYRUP,2024-05-25,14.7511,15.3858,14.6512,14.7561
SYRUP,2024-05-26,14.7149,14.832,14.2751,14.4992
SYRUP,2024-05-27,14.4724,15.1237,14.1848,15.0368
SYRUP,2024-05-28,15.1136,15.5363,14.5816,14.7956
SYRUP,2024-05-29,14.7984,15.0558,14.6225,14.6937
SYRUP,2024-05-30,14.6927,14.7345,13.8185,13.955
SYRUP,2024-05-31,13.906,14.0803,13.8441,13.8585
SYRUP,2024-06-01,13.9013,14.7549,13.8245,14.6948
SYRUP,2024-06-02,14.6899,14.947,13.492,13.5608
SYRUP,2024-06-03,13.5895,14.2756,13.5895,13.9202
SYRUP,2024-06-04,13.9236,14.5781,13.9188,14.437
SYRUP,2024-06-05,14.461,17.4914,14.3996,16.7997
SYRUP,2024-06-06,16.6905,17.6158,15.7829,15.8759
SYRUP,2024-06-07,15.8739,17.9524,15.5003,15.9828
SYRUP,2024-06-08,16.0611,16.333,15.1629,16.2701
SYRUP,2024-06-09,16.23,17.1943,16.0679,16.4974
SYRUP,2024-06-10,16.5007,17.7824,16.1795,16.2186
SYRUP,2024-06-11,16.2176,16.246,14.5918,15.137
SYRUP,2024-06-12,15.1357,15.3681,13.8703,13.9594
SYRUP,2024-06-13,13.9583,14.4487,13.5578,13.6105
SYRUP,2024-06-14,13.6294,14.1365,12.8306,13.3064
SYRUP,2024-06-15,13.3057,13.3497,12.6978,12.7008
SYRUP,2024-06-16,12.6988,12.8583,12.3244,12.403
SYRUP,2024-06-17,12.4051,13.0281,12.1813,12.4303
SYRUP,2024-06-18,12.4282,12.4984,10.8231,11.2175
SYRUP,2024-06-19,11.2588,12.1037,11.2168,11.8573
SYRUP,2024-06-20,11.8463,12.5765,11.72,12.2532
SYRUP,2024-06-21,12.2683,12.7931,11.7292,11.9105
SYRUP,2024-06-22,11.9376,12.9341,11.8869,12.8129
SYRUP,2024-06-23,12.8196,13.8564,12.8196,13.7785
SYRUP,2024-06-24,13.7765,13.7857,12.0853,12.1806
SYRUP,2024-06-25,12.2322,13.6634,12.0474,13.1746
SYRUP,2024-06-26,13.1111,13.1446,12.7397,13.0185
SYRUP,2024-06-27,13.0351,13.1038,12.6484,12.7821
SYRUP,2024-06-28,12.784,12.8194,11.5011,11.5257
SYRUP,2024-06-29,11.5409,12.0231,11.5259,11.7798
SYRUP,2024-06-30,11.7276,11.7703,11.5654,11.6497
SYRUP,2024-07-01,11.6772,14.6873,11.6752,13.7207
SYRUP,2024-07-02,13.7032,13.8981,12.418,12.7966
SYRUP,2024-07-03,12.8065,12.9006,11.2796,11.5032
SYRUP,2024-07-04,11.5401,11.76,11.401,11.7093
SYRUP,2024-07-05,11.8633,11.8734,10.2941,11.0496
SYRUP,2024-07-06,11.0519,12.6851,11.0519,11.9122
SYRUP,2024-07-07,11.8385,12.2585,11.6935,11.7302
SYRUP,2024-07-08,11.7198,11.8271,11.136,11.7322
SYRUP,2024-07-09,11.7088,12.4585,11.38,11.9248
SYRUP,2024-07-10,11.8668,11.9574,10.2036,11.2492
SYRUP,2024-07-11,11.3052,12.38,11.1335,11.8198
SYRUP,2024-07-12,11.8268,11.9101,11.3847,11.6862
SYRUP,2024-07-13,11.7332,11.9625,11.6261,11.7941
SYRUP,2024-07-14,11.8406,12.2489,11.7331,12.2254
SYRUP,2024-07-15,12.2324,15.4746,12.1562,15.0525
SYRUP,2024-07-16,15.0595,17.7111,14.1962,16.3031
SYRUP,2024-07-17,16.3121,17.7712,15.4132,17.5586
SYRUP,2024-07-18,17.5486,17.6588,15.7976,16.1068
SYRUP,2024-07-19,16.0826,18.0788,16.0456,17.7695
SYRUP,2024-07-20,17.8477,21.2241,17.8457,20.4886
SYRUP,2024-07-21,20.4908,21.9632,19.8365,20.5021
SYRUP,2024-07-22,20.5123,20.765,19.9502,20.6562
SYRUP,2024-07-23,20.6642,20.6973,18.7833,19.1433
SYRUP,2024-07-24,18.8876,19.2099,18.7502,18.7761
SYRUP,2024-07-25,18.8786,18.9452,16.6368,17.8168
SYRUP,2024-07-26,17.8654,20.4372,17.7568,20.166
SYRUP,2024-07-27,20.3418,20.3522,19.1621,19.5196
SYRUP,2024-07-28,19.5092,19.5436,18.5127,18.9913
SYRUP,2024-07-29,18.9611,19.776,18.6214,19.5938
SYRUP,2024-07-30,19.5826,19.5826,18.2105,18.2633
SYRUP,2024-07-31,18.2685,18.2833,17.2364,17.7451
SYRUP,2024-08-01,17.8725,17.9642,15.4774,15.8478
SYRUP,2024-08-02,15.8213,16.5245,13.4692,13.5655
SYRUP,2024-08-03,13.5925,14.1766,13.304,13.4235
SYRUP,2024-08-04,13.4197,13.6644,12.4881,13.5911
SYRUP,2024-08-05,13.6629,14.0918,9.76961,11.7871
SYRUP,2024-08-06,11.7062,13.1591,11.5534,12.7468
SYRUP,2024-08-07,12.788,13.9636,12.3882,12.7061
SYRUP,2024-08-08,12.6953,14.8645,11.7191,14.5133
SYRUP,2024-08-09,14.5662,14.6683,14.4213,14.5285
SYRUP,2024-08-10,14.5365,14.554,13.9046,14.0197
SYRUP,2024-08-11,14.015,14.2716,13.7912,13.8384
SYRUP,2024-08-12,13.7684,14.2951,13.7658,14.1034
SYRUP,2024-08-13,14.0745,14.386,14.0254,14.3327
SYRUP,2024-08-14,14.3086,14.387,13.5221,13.6522
SYRUP,2024-08-15,13.7112,14.0305,13.4053,13.8116
SYRUP,2024-08-16,13.9045,14.207,13.7751,14.0509
SYRUP,2024-08-17,14.1349,14.5063,14.0413,14.4143
SYRUP,2024-08-18,14.4031,14.4823,14.0041,14.4129
SYRUP,2024-08-19,14.3799,14.4309,13.9831,14.094
SYRUP,2024-08-20,14.0871,14.3792,13.9614,14.3441
SYRUP,2024-08-21,14.3441,15.4231,14.2771,15.4144
SYRUP,2024-08-22,15.3624,17.2589,14.4493,15.9268
SYRUP,2024-08-23,15.9218,16.2338,15.8957,16.2338
SYRUP,2024-08-24,16.1537,17.9734,16.0882,17.5651
SYRUP,2024-08-25,17.7071,17.7233,17.1045,17.235
SYRUP,2024-08-26,17.234,18.5754,17.186,17.7562
SYRUP,2024-08-27,17.7772,18.673,17.0741,17.6852
SYRUP,2024-08-28,17.5372,17.8686,17.1801,17.7136
SYRUP,2024-08-29,17.7056,17.8309,17.3227,17.6448
SYRUP,2024-08-30,17.5387,17.7308,16.9924,17.2018
SYRUP,2024-08-31,17.2026,17.5223,17.0364,17.3617
SYRUP,2024-09-01,17.3487,17.5357,16.9516,17.1361
SYRUP,2024-09-02,17.0761,17.1333,15.9954,16.6763
SYRUP,2024-09-03,16.6663,16.9391,16.0493,16.4314
SYRUP,2024-09-04,16.3654,16.5267,15.8725,16.368
SYRUP,2024-09-05,16.4274,16.4767,13.2769,15.1365
SYRUP,2024-09-06,15.2095,15.5126,14.8536,14.9402
SYRUP,2024-09-07,14.9702,17.6903,14.8643,15.5994
SYRUP,2024-09-08,15.5653,15.7651,15.4964,15.6646
SYRUP,2024-09-09,15.6999,16.3766,15.6309,16.3441
SYRUP,2024-09-10,16.3169,16.4387,16.0085,16.3437
SYRUP,2024-09-11,16.3757,16.5465,16.2085,16.2705
SYRUP,2024-09-12,16.3695,17.2759,15.8391,16.7647
SYRUP,2024-09-13,16.7457,17.7017,15.7835,16.6225
SYRUP,2024-09-14,16.5726,17.697,15.8203,17.5563
SYRUP,2024-09-15,17.5123,17.7915,17.5043,17.6902
SYRUP,2024-09-16,17.6886,17.8589,17.2909,17.4487
SYRUP,2024-09-17,17.5632,19.29,17.4082,18.5308
SYRUP,2024-09-18,18.6587,18.6737,17.1035,17.3247
SYRUP,2024-09-19,17.4455,19.7234,17.0662,17.7588
SYRUP,2024-09-20,17.7906,19.0566,17.5809,19.0325
SYRUP,2024-09-21,18.9379,20.5638,18.5308,18.6949
SYRUP,2024-09-22,18.4879,18.7339,15.3401,18.196
SYRUP,2024-09-23,18.213,18.9931,18.162,18.6332
SYRUP,2024-09-24,18.5923,18.9983,18.441,18.986
SYRUP,2024-09-25,18.8611,20.6658,18.8099,20.2026
SYRUP,2024-09-26,20.0966,21.1273,19.661,19.9938
SYRUP,2024-09-27,20.049,20.2456,18.5012,19.4245
SYRUP,2024-09-28,19.2655,19.5678,19.1959,19.3071
